# Field minima and maxima
# Time          	field           	min             	location(min)   	max             	location(max)   
16.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559863e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
16.5            	U               	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559862e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
16.55           	U               	(9.18908393e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908393e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559862e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
16.6            	U               	(9.18908392e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559888e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.65           	U               	(9.18908392e-01 3.58219124e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219124e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559888e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.7            	U               	(9.18908390e-01 3.58219129e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908390e-01 3.58219129e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559889e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
16.75           	U               	(9.18908390e-01 3.58219131e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908390e-01 3.58219131e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559889e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
16.8            	U               	(9.18908392e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559894e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
16.85           	U               	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559894e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
16.9            	U               	(9.18908392e-01 3.58219124e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219124e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559890e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.95           	U               	(9.18908392e-01 3.58219122e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219122e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559890e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17              	U               	(9.18908390e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908390e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559889e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.05           	U               	(9.18908390e-01 3.58219129e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908390e-01 3.58219129e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559889e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.1            	U               	(9.18908391e-01 3.58219128e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219128e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559860e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
17.15           	U               	(9.18908392e-01 3.58219128e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219128e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559860e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
17.2            	U               	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559858e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.25           	U               	(9.18908392e-01 3.58219124e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219124e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559858e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.3            	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559858e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.35           	U               	(9.18908390e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908390e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559858e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.4            	U               	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559894e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
17.45           	U               	(9.18908391e-01 3.58219128e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219128e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559894e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
17.5            	U               	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.55           	U               	(9.18908392e-01 3.58219124e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219124e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.6            	U               	(9.18908392e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
17.65           	U               	(9.18908392e-01 3.58219129e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219129e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
17.7            	U               	(9.18908390e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908390e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559894e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
17.75           	U               	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559867e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.8            	U               	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559867e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.85           	U               	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559867e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.9            	U               	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559862e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
17.95           	U               	(9.18908392e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
17.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559862e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
18              	U               	(9.18908390e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908390e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559864e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
18.05           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559886e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.1            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559886e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.15           	U               	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559886e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.2            	U               	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559886e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.25           	U               	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559889e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
18.3            	U               	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559889e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
18.35           	U               	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559890e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
18.4            	U               	(9.18908390e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908390e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559890e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
18.45           	U               	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559890e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.5            	U               	(9.18908392e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559890e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.55           	U               	(9.18908392e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559888e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.6            	U               	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559855e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
18.65           	U               	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559855e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
18.7            	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559855e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.75           	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559855e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.8            	U               	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559855e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.85           	U               	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559855e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.9            	U               	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
18.95           	U               	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219127e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
18.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
19              	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
19.05           	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.1            	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.15           	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.2            	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.25           	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.3            	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.35           	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.4            	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.45           	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.5            	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.55           	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.6            	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.65           	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.7            	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559893e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.75           	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
